review,sentiment,movie,confidence,predicted,mismatch
"It's a forgettable film, but it has some redeeming qualities.",Neutral,Ambigous Ending,0.5058418419584643,Neutral,False
"A cinematic masterpiece! The acting, story, and visuals blend perfectly.",Positive,Celestial Echoes,0.42812631705386206,Positive,False
Absolutely dreadful. The plot was nonsensical and the acting amateurish.,Negative,Abysmal Depths,0.4405630664750241,Neutral,True
A solid and entertaining movie. The plot kept me guessing.,Positive,Twisted Trails,0.3669170354662915,Negative,True
This movie was phenomenal! The director made a film that will be watched for years.,Positive,The Phoenix Rises,0.3963698294956094,Neutral,True
Overhyped and underwhelming. I expected so much more from this.,Negative,Crimson Peak 2,0.39079980635319583,Neutral,True
An instant classic! The emotional depth is incredible.,Positive,Whispers of the Heart,0.43411081094479237,Positive,False
"The special effects were great, but the story was lacking. It's watchable but not memorable.",Neutral,Digital Frontier,0.4885346400709575,Neutral,False
I left the theater feeling empty. The characters were underdeveloped and the pacing was off.,Negative,Silent Shadows,0.4091041049517627,Neutral,True
One of the best movies of the year. The suspense never lets up!,Positive,Edge of Tomorrow 2,0.4305694584039604,Neutral,True
Visually stunning and emotionally resonant. A must-see!,Positive,Aurora's Light,0.45665172183845015,Neutral,True
Predictable and boring. I wouldn't recommend wasting your time on this.,Negative,Stagnant Waters,0.3603799808378736,Negative,False
The plot was all over the place. A waste of a good cast.,Negative,Chaotic Galaxy,0.39106450928998526,Negative,False
A fun and lighthearted movie. Perfect for a family night.,Positive,Sunshine Adventures,0.4585936371077732,Positive,False
"An okay movie. Had some good moments, but nothing special.",Neutral,Passing Tides,0.5273876090092363,Neutral,False
Absolutely terrific. The acting was superb.,Positive,Starbound,0.4033153917838373,Neutral,True
A total disaster. The worst movie I've seen in years.,Negative,Cosmic Collision,0.4522149186397947,Negative,False
I was completely captivated from start to finish. A truly unforgettable experience.,Positive,Eternal Flame,0.44394300731118547,Positive,False
It's a serviceable film. I like it.,Positive,Quantum Leap,0.37416786601865676,Neutral,True
The characters are flat and the story uninspired. A forgettable experience.,Negative,Distant Horizon,0.501278649840453,Neutral,True
It's a movie. Not much to write home about. It'll pass the time.,Neutral,Gray Skies,0.39788163022374534,Positive,True
"A cinematic masterpiece! The acting is superb, and the story is captivating from beginning to end.",Positive,Stellar Voyage,0.4155112614278258,Positive,False
"Absolutely dreadful. The plot holes are glaring, and the dialogue is cringeworthy.",Negative,Crimson Tidefall,0.477150761421675,Negative,False
An enjoyable film with plenty of laughs. Highly recommended!,Positive,Laugh Riot,0.5524015389583432,Positive,False
I walked out halfway through. Save your money and watch something else.,Negative,Abysmal Depths,0.3567806074631342,Negative,False
"The visuals are stunning, and the soundtrack is unforgettable. A must-see!",Positive,Painted Skies,0.4235370990501525,Negative,True
Utterly predictable and devoid of any originality. A complete waste of time.,Negative,Echo Chamber,0.5757996763225666,Negative,False
A charming and heartwarming story that will leave you feeling uplifted.,Positive,Golden Heart,0.49306480499540317,Neutral,True
I cannot believe this got greenlit. A total disaster from start to finish.,Negative,Project Meltdown,0.36769974851674025,Positive,True
The kind of movie you watch once and then forget about. Passable entertainment.,Neutral,Grey Matter,0.418378824826287,Positive,True
A thrilling and suspenseful ride that will keep you on the edge of your seat.,Positive,Edge of Tomorrow,0.39079980635319583,Neutral,True
"Visually appealing, but the story is weak and convoluted. Falls flat.",Neutral,Prismatic Dreams,0.5019378164038301,Neutral,False
A triumph of storytelling and filmmaking. One of the best movies of the year.,Positive,Ascension Point,0.3712218066317463,Neutral,True
"Slow, boring, and ultimately pointless. A complete disappointment.",Negative,Static Void,0.6665369163878601,Negative,False
"The acting is phenomenal, and the characters are richly developed. Highly recommend.",Positive,Character Study,0.3992409647769929,Neutral,True
"A decent effort, but nothing special. It's okay.",Neutral,Mediocre Heights,0.5279838474843507,Neutral,False
An instant classic! I'll be watching this one again and again.,Positive,Timeless Echoes,0.39079980635319583,Neutral,True
Terribly written and directed. The worst movie I've seen in years.,Negative,Bottom Dweller,0.4079944087480787,Negative,False
A thought-provoking and emotionally resonant film that will stay with you long after the credits roll.,Positive,Soul Searchers,0.42944777390350536,Neutral,True
"The special effects are laughable, and the plot makes no sense. A total failure.",Negative,Digital Disaster,0.36341946220751026,Positive,True
"What a fantastic movie! Great story, great cast, great score. Go see it!",Positive,Bright Horizons,0.5419257078418138,Neutral,True
